Q001366	En-šakuš-Ana 3	rim:E1.14.17.3	Early Dynastic	Uruk
Q001367	Lugal-kigine-dudu 3a	rim:E1.14.14.3a	Early Dynastic	Uruk
Q001368	Lugal-kigine-dudu 1	rim:E1.14.14.1	Early Dynastic	Uruk
Q001369	Lugal-kigine-dudu 6	rim:E1.14.14.6	Early Dynastic	Uruk
Q001370	Lugal-kigine-dudu 2	rim:E1.14.14.2	Early Dynastic	Uruk
Q001372	Lugal-kigine-dudu 5	rim:E1.14.14.5	Early Dynastic	Uruk
Q001373	Lugal-kigine-dudu 4	rim:E1.14.14.4	Early Dynastic	Uruk
Q001374	Lugal-KISAL-si 1	rim:E1.14.15.1	Early Dynastic	Uruk
Q001375	Lugal-KISAL-si 4	rim:E1.14.15.4	Early Dynastic	Uruk
Q001376	Lugal-KISAL-si 3	rim:E1.14.15.3	Early Dynastic	Uruk
Q001379	Lugal-zage-si 1	rim:E1.14.20.1	Early Dynastic	Uruk
Q001380	Giša-kidu 2	rim:E1.12.6.2	Early Dynastic	Umma
Q001381	Lugal-zage-si 2	rim:E1.14.20.2	Early Dynastic	Uruk
Q001382	Unnamed Rulers of Lagaš 2	rim:E1.9.10.2	Early Dynastic	Lagaš
Q001383	Anonymous Uruk 1		Early Dynastic	Uruk
Q001388	Anonymous 06		Early Dynastic	unclear
Q001389	Anonymous 08		Early Dynastic	unclear
Q001395	Unattributed Sargonic YN	rim:E2.0.0.0	Old Akkadian	Agade
Q001396	Sargon YN	rim:E2.1.1.0	Old Akkadian	Agade
Q001397	Sargon 02	rim:E2.1.1.2	Old Akkadian	Agade
Q001398	Sargon 03	rim:E2.1.1.3	Old Akkadian	Agade
Q001399	Sargon 06	rim:E2.1.1.6	Old Akkadian	Agade
Q001400	Sargon 07	rim:E2.1.1.7	Old Akkadian	Agade
Q001401	Sargon 08	rim:E2.1.1.8	Old Akkadian	Agade
Q001402	Sargon 09	rim:E2.1.1.9	Old Akkadian	Agade
